LIMIT_BAL,MARRIAGE,EDUCATION,SEX,AGE,PAY_1,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT1,PAY_AMT2,PAY_AMT3
150000.0,2,2,2,40,0,0,0,161665.0,0.0,0.0,1500.0,0.0,0.0
50000.0,1,2,2,35,0,0,0,21520.0,20979.0,19894.0,1294.0,682.0,680.0
30000.0,2,1,2,39,0,0,0,15253.0,2142.0,29288.0,2000.0,28000.0,800.0
20000.0,2,1,2,39,0,0,2,3567.0,20330.0,13463.0,17000.0,0.0,0.0
180000.0,2,2,2,33,0,0,0,177490.0,178659.0,138243.0,7756.0,4788.0,5100.0
180000.0,1,2,2,39,0,0,0,177183.0,177694.0,127051.0,7000.0,5000.0,5000.0
160000.0,1,1,2,40,0,0,0,390.0,170.0,-220.0,170.0,0.0,1000.0
230000.0,1,2,2,38,0,0,0,20715.0,19750.0,19506.0,3000.0,3000.0,3000.0
50000.0,1,2,2,38,0,0,0,26873.0,27774.0,28387.0,1387.0,1000.0,980.0
100000.0,2,2,2,43,0,0,0,0.0,0.0,1378.0,0.0,1378.0,0.0
150000.0,1,2,2,38,0,0,0,105332.0,82191.0,77262.0,3000.0,3116.0,2500.0
110000.0,2,2,2,36,0,2,0,49569.0,42867.0,43875.0,0.0,2000.0,2000.0
320000.0,2,1,2,41,0,0,0,3193.0,5127.0,6871.0,2000.0,2000.0,1000.0
260000.0,1,2,2,40,0,0,0,110395.0,112288.0,113388.0,5550.0,5600.0,4100.0
50000.0,1,2,2,38,2,2,2,23242.0,25451.0,24743.0,2600.0,0.0,918.0
20000.0,2,2,2,41,2,4,4,1650.0,1650.0,1650.0,0.0,0.0,0.0
200000.0,1,1,2,39,0,0,0,-50.0,-50.0,-50.0,0.0,0.0,0.0
460000.0,2,1,2,40,0,0,0,12570.0,19403.0,10063.0,9456.0,10063.0,0.0
160000.0,2,1,2,34,0,0,0,5026.0,3720.0,3465.0,3722.0,4300.0,5000.0
270000.0,2,1,2,34,0,0,0,2340.0,0.0,1250.0,0.0,1250.0,1000.0
490000.0,1,2,2,37,0,0,0,205873.0,210880.0,215628.0,10000.0,10000.0,10000.0
200000.0,1,1,2,32,0,0,0,0.0,261.0,8203.0,261.0,8203.0,5000.0
290000.0,2,1,2,33,0,0,0,167485.0,167930.0,171146.0,5600.0,5500.0,5500.0
280000.0,1,1,2,35,0,0,0,12699.0,7819.0,7831.0,7819.0,12.0,27.0
420000.0,1,2,2,38,0,0,0,4338.0,3400.0,2535.0,3400.0,2535.0,3216.0
700000.0,2,1,2,38,0,0,0,18282.0,130130.0,105055.0,130370.0,3381.0,145.0
180000.0,2,1,2,35,0,0,0,22876.0,26930.0,29530.0,5000.0,3000.0,0.0
360000.0,1,1,2,40,0,0,0,-15.0,-15.0,12588.0,0.0,12603.0,1250.0
150000.0,1,1,2,35,0,0,0,39879.0,40589.0,41551.0,1674.0,1636.0,1690.0
50000.0,3,1,2,37,0,0,0,49667.0,780.0,0.0,780.0,0.0,0.0
230000.0,1,1,2,36,0,0,0,51584.0,44005.0,35161.0,1894.0,1466.0,1018.0
150000.0,1,1,2,43,0,0,0,14131.0,15112.0,13652.0,1500.0,3795.0,80000.0
50000.0,2,2,2,37,0,0,0,32856.0,27438.0,4786.0,1600.0,624.0,768.0
250000.0,2,1,2,39,0,0,0,0.0,947.0,7385.0,947.0,7385.0,5301.0
210000.0,1,2,2,34,0,0,0,92917.0,90651.0,85295.0,3381.0,3400.0,2684.0
230000.0,1,2,2,35,0,0,0,1677.0,2920.0,2683.0,2920.0,2683.0,1674.0
90000.0,1,1,2,42,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,2,2,2,42,0,0,0,0.0,218.0,4360.0,218.0,4360.0,0.0
200000.0,1,1,2,38,0,0,0,4006.0,941.0,2357.0,945.0,2366.0,2947.0
60000.0,1,1,2,40,3,2,0,330.0,495.0,330.0,330.0,0.0,0.0
50000.0,2,1,2,36,0,0,0,39891.0,41945.0,44064.0,2381.0,2500.0,1500.0
300000.0,1,2,2,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100000.0,2,1,2,40,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
300000.0,1,2,2,35,0,0,0,1854.0,2105.0,835.0,2109.0,835.0,1761.0
170000.0,1,1,2,34,0,0,0,0.0,0.0,0.0,0.0,0.0,200.0
140000.0,2,2,2,34,0,0,0,0.0,0.0,233.0,0.0,233.0,0.0
260000.0,2,1,2,36,0,0,0,826.0,326.0,326.0,326.0,326.0,326.0
50000.0,1,1,2,33,0,0,0,22365.0,12874.0,13341.0,1143.0,610.0,509.0
250000.0,1,1,2,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
500000.0,1,1,2,31,0,0,0,62931.0,21296.0,19897.0,21408.0,19996.0,4482.0
170000.0,1,2,2,33,0,0,0,143339.0,125864.0,112300.0,20000.0,6000.0,5000.0
110000.0,2,1,2,36,0,0,2,57106.0,58489.0,57800.0,3300.0,2044.0,2100.0
70000.0,2,1,2,35,0,0,0,75705.0,69514.0,69312.0,3000.0,3100.0,3000.0
50000.0,1,2,2,37,0,0,0,16252.0,17678.0,18658.0,2000.0,1290.0,806.0
360000.0,2,2,2,33,0,0,0,459.0,2500.0,0.0,2500.0,0.0,0.0
150000.0,2,1,2,36,2,2,2,135350.0,148041.0,143259.0,15000.0,0.0,5099.0
110000.0,1,2,2,37,0,2,0,106932.0,103381.0,75794.0,27.0,4000.0,3000.0
280000.0,2,1,2,40,0,0,0,2997.0,14059.0,2693.0,14059.0,2693.0,697.0
150000.0,1,2,2,40,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,2,2,2,39,0,0,0,50364.0,38429.0,18815.0,2766.0,1690.0,1000.0
360000.0,2,2,2,37,0,0,0,179651.0,139310.0,143215.0,13360.0,6123.0,28002.0
170000.0,2,2,2,34,0,0,0,45502.0,46967.0,48872.0,2200.0,3000.0,3000.0
320000.0,2,1,2,38,0,0,0,33562.0,35119.0,36886.0,5000.0,5000.0,5000.0
50000.0,2,2,2,38,0,0,0,50889.0,49697.0,9176.0,1150.0,329.0,340.0
50000.0,2,1,2,32,2,0,0,4215.0,5241.0,6238.0,1103.0,1100.0,215.0
250000.0,2,2,2,34,0,0,0,1069.0,-320.0,-320.0,320.0,0.0,2000.0
140000.0,2,2,2,40,0,2,2,124944.0,124901.0,129675.0,4706.0,9463.0,16.0
360000.0,1,1,2,39,0,0,0,20970.0,14407.0,6820.0,14430.0,6820.0,10099.0
100000.0,2,1,2,35,0,0,0,5652.0,9690.0,5286.0,9690.0,6916.0,8191.0
270000.0,1,2,2,34,0,0,0,59464.0,54715.0,51796.0,3019.0,5000.0,5000.0
350000.0,1,1,2,33,0,0,0,231747.0,197689.0,207984.0,20023.0,20014.0,20000.0
180000.0,1,2,2,35,0,0,0,69994.0,70204.0,70238.0,3000.0,3000.0,5000.0
140000.0,2,2,2,37,0,0,0,54700.0,34050.0,3000.0,34050.0,3000.0,3000.0
160000.0,2,1,2,43,0,0,0,-200.0,-200.0,0.0,0.0,200.0,10199.0
180000.0,2,2,2,39,0,0,0,785.0,47392.0,0.0,47822.0,0.0,460.0
90000.0,2,1,2,40,0,0,0,76777.0,78594.0,39209.0,4300.0,2700.0,1500.0
180000.0,1,1,2,37,0,0,0,116093.0,99267.0,74324.0,7038.0,7000.0,6000.0
230000.0,1,1,2,35,0,0,0,102327.0,103506.0,100554.0,5000.0,4500.0,5000.0
30000.0,2,2,2,35,0,0,0,24501.0,24886.0,25014.0,1245.0,763.0,5000.0
280000.0,2,2,2,40,0,0,0,2650.0,3294.0,3640.0,3294.0,3640.0,2720.0
50000.0,1,2,2,31,0,0,0,49417.0,49085.0,33156.0,1652.0,1497.0,10580.0
170000.0,2,2,2,38,0,0,0,35525.0,36948.0,38031.0,2000.0,2000.0,1600.0
240000.0,2,1,2,37,0,0,0,200572.0,189615.0,197092.0,6002.0,10002.0,7030.0
270000.0,1,1,2,43,0,0,0,165303.0,168837.0,172281.0,6200.0,6254.0,6290.0
120000.0,1,1,2,39,0,0,0,12092.0,15516.0,17373.0,3643.0,2500.0,1000.0
340000.0,2,2,2,38,0,0,0,250923.0,256428.0,233608.0,9680.0,8613.0,6101.0
480000.0,2,4,2,42,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
150000.0,2,1,2,40,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,2,2,2,39,0,0,0,10000.0,0.0,0.0,0.0,0.0,0.0
80000.0,2,2,2,38,0,0,0,42504.0,42471.0,43302.0,1800.0,1600.0,1500.0
200000.0,1,1,2,38,0,0,2,148467.0,153409.0,145476.0,14834.0,0.0,4575.0
50000.0,1,1,2,41,0,0,0,6629.0,5918.0,6918.0,1000.0,1000.0,1500.0
130000.0,2,1,2,39,0,0,0,836.0,836.0,836.0,836.0,836.0,836.0
320000.0,2,2,2,38,0,0,0,0.0,312.0,311.0,312.0,311.0,311.0
150000.0,2,1,2,40,0,0,0,2305.0,1036.0,5022.0,1036.0,5048.0,3946.0
70000.0,1,2,2,38,0,0,0,69876.0,56925.0,28421.0,2000.0,3000.0,1100.0
160000.0,1,2,2,27,3,2,2,47243.0,48328.0,49183.0,2000.0,1800.0,0.0
20000.0,2,1,2,40,0,0,0,18509.0,20076.0,20035.0,20000.0,909.0,1000.0
100000.0,1,2,2,40,0,0,0,49189.0,50746.0,51158.0,2400.0,1800.0,1800.0
210000.0,2,1,2,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
180000.0,1,1,2,41,0,0,0,1550.0,-18.0,-18.0,0.0,0.0,0.0
150000.0,1,1,2,35,0,0,0,231.0,0.0,0.0,0.0,0.0,0.0
140000.0,2,2,2,39,0,0,0,132734.0,132135.0,126622.0,5000.0,5000.0,6000.0
130000.0,2,2,2,37,0,0,0,126454.0,128179.0,75525.0,4252.0,3000.0,1537.0
110000.0,1,2,2,40,0,0,0,91198.0,85136.0,80491.0,3050.0,2765.0,2304.0
50000.0,1,4,2,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
150000.0,1,2,2,36,0,0,0,115041.0,135090.0,80085.0,66066.0,2031.0,35940.0
240000.0,2,1,2,40,0,0,0,12310.0,12073.0,9643.0,4014.0,113.0,6423.0
230000.0,2,2,2,39,0,0,0,17667.0,20345.0,39945.0,3500.0,20000.0,2000.0
80000.0,1,2,2,41,0,0,0,15372.0,2783.0,2501.0,2783.0,2501.0,0.0
120000.0,2,2,2,37,0,0,0,1742.0,1077.0,902.0,1077.0,902.0,1077.0
90000.0,1,2,2,37,0,2,2,85997.0,83779.0,88577.0,0.0,7200.0,0.0
310000.0,1,2,2,35,0,0,0,44350.0,34608.0,21262.0,1562.0,1118.0,1139.0
480000.0,1,1,2,31,0,0,0,-2.0,454.0,150198.0,456.0,150244.0,2915.0
240000.0,2,1,2,36,3,4,3,191054.0,192447.0,188156.0,6000.0,0.0,0.0
50000.0,2,1,2,43,0,0,0,16253.0,17289.0,18396.0,1300.0,1400.0,1000.0
10000.0,2,2,2,36,0,0,0,8080.0,780.0,780.0,780.0,0.0,600.0
200000.0,2,2,2,38,2,2,2,115353.0,112099.0,118764.0,0.0,10000.0,4001.0
200000.0,2,2,2,37,0,0,0,7940.0,9855.0,24091.0,10145.0,24091.0,492.0
170000.0,1,1,2,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
340000.0,2,1,2,38,0,0,0,327245.0,206832.0,1682.0,9184.0,1682.0,1352.0
280000.0,2,1,2,39,0,0,0,-6.0,4759.0,996.0,4765.0,996.0,0.0
270000.0,1,2,2,42,0,0,0,1321.0,806.0,629.0,920.0,629.0,686.0
80000.0,2,2,2,33,0,0,0,51872.0,47593.0,43882.0,1700.0,1522.0,1548.0
360000.0,2,1,2,33,0,0,0,-4.0,831.0,899.0,835.0,899.0,1172.0
180000.0,1,2,2,38,0,0,0,2790.0,1140.0,2144.0,1140.0,2144.0,1180.0
100000.0,2,2,2,33,0,0,0,94299.0,96389.0,97571.0,4500.0,3800.0,3500.0
250000.0,1,1,2,39,0,0,0,0.0,0.0,0.0,0.0,0.0,3000.0
110000.0,1,2,2,30,0,0,0,107417.0,108803.0,82231.0,3600.0,4138.0,1000.0
180000.0,1,2,2,41,0,0,0,11834.0,17380.0,8329.0,17552.0,8333.0,20406.0
160000.0,1,2,2,44,0,2,0,10451.0,9385.0,2260.0,0.0,4560.0,2626.0
30000.0,1,2,2,37,0,0,0,30539.0,29860.0,30350.0,1009.0,30000.0,604.0
50000.0,1,2,2,29,0,0,0,28440.0,23228.0,21482.0,1436.0,1162.0,2184.0
180000.0,2,1,2,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
240000.0,1,1,2,35,2,2,2,104498.0,106628.0,102650.0,4650.0,0.0,0.0
150000.0,1,1,2,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,2,2,2,41,0,0,0,1985.0,9436.0,8057.0,9436.0,1000.0,1500.0
50000.0,1,2,2,41,0,0,0,42713.0,33812.0,20483.0,1317.0,698.0,693.0
110000.0,2,2,2,36,0,0,0,2009.0,1651.0,1823.0,1177.0,1000.0,550.0
100000.0,1,1,2,42,0,0,0,100.0,197.0,245.0,197.0,245.0,3210.0
370000.0,1,1,2,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
390000.0,2,1,2,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
170000.0,1,2,2,42,0,0,0,20653.0,21577.0,20334.0,1685.0,1231.0,608.0
50000.0,2,1,2,41,0,0,0,50820.0,41981.0,2888.0,2564.0,1000.0,0.0
200000.0,2,1,2,33,0,0,0,247.0,6015.0,34314.0,6144.0,34418.0,230.0
160000.0,1,2,2,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
350000.0,2,1,2,36,0,0,0,68309.0,162651.0,13514.0,164395.0,49.0,36491.0
100000.0,1,2,2,37,0,0,0,3505.0,5695.0,3480.0,2695.0,3480.0,2949.0
280000.0,2,2,2,36,0,0,0,0.0,0.0,479.0,0.0,479.0,2477.0
60000.0,1,1,2,39,0,0,0,61112.0,60557.0,35555.0,2575.0,1404.0,990.0
230000.0,2,1,2,39,0,0,0,7652.0,2062.0,2007.0,2066.0,2007.0,2108.0
210000.0,2,1,2,36,0,0,0,74108.0,59594.0,51877.0,5000.0,2000.0,2540.0
60000.0,2,1,2,40,0,0,0,60585.0,61257.0,62697.0,2483.0,6084.0,0.0
20000.0,2,2,2,35,0,0,0,132.0,10067.0,10144.0,10200.0,540.0,600.0
290000.0,1,1,2,39,0,0,0,22888.0,783.0,40720.0,783.0,40720.0,4352.0
150000.0,2,1,2,41,0,0,0,15768.0,10874.0,4466.0,1777.0,1175.0,2125.0
300000.0,2,1,2,40,0,0,0,0.0,744.0,2826.0,744.0,3000.0,0.0
50000.0,2,1,2,41,0,0,0,38634.0,75580.0,17014.0,3016.0,1000.0,0.0
180000.0,2,1,2,32,0,0,0,196.0,2500.0,0.0,2500.0,0.0,0.0
180000.0,2,1,2,39,0,0,0,18339.0,2766.0,97996.0,2766.0,97996.0,1861.0
250000.0,1,2,2,38,0,0,0,-553.0,212.0,49924.0,2000.0,51002.0,2.0
220000.0,2,1,2,38,0,0,0,87604.0,89687.0,90889.0,5000.0,4200.0,4000.0
30000.0,2,1,2,35,0,0,0,33720.0,32779.0,31557.0,1580.0,1358.0,895.0
320000.0,1,1,2,36,0,0,0,98787.0,97996.0,27996.0,2000.0,2000.0,2000.0
280000.0,2,1,2,38,0,0,0,44605.0,45426.0,38563.0,10000.0,0.0,0.0
200000.0,1,1,2,41,0,2,2,82105.0,80662.0,75942.0,3300.0,0.0,2720.0
20000.0,2,2,2,39,0,0,0,390.0,390.0,390.0,390.0,390.0,540.0
140000.0,2,2,2,38,0,0,0,108411.0,107113.0,120327.0,5000.0,20000.0,10000.0
180000.0,1,2,2,34,0,0,0,11781.0,13613.0,8401.0,13694.0,8401.0,1859.0
270000.0,2,1,2,39,0,0,0,62483.0,62134.0,61797.0,2500.0,3000.0,7475.0
240000.0,2,1,2,40,0,0,0,0.0,0.0,0.0,0.0,0.0,27670.0
420000.0,2,2,2,42,0,0,0,411980.0,287733.0,293951.0,10500.0,11000.0,16000.0
300000.0,2,1,2,39,2,0,0,29305.0,25945.0,22318.0,1380.0,753.0,630.0
90000.0,2,2,2,42,0,0,0,11691.0,0.0,0.0,0.0,0.0,0.0
200000.0,2,2,2,34,2,0,0,9000.0,9306.0,9306.0,9306.0,9306.0,9000.0
280000.0,2,2,2,38,0,0,0,2549.0,3266.0,10501.0,3284.0,11001.0,8.0
150000.0,2,1,2,37,0,0,0,4268.0,0.0,1193.0,0.0,1193.0,0.0
220000.0,2,1,2,36,0,0,0,125.0,15064.0,101.0,15064.0,101.0,1011.0
60000.0,1,2,2,37,0,0,0,61005.0,60164.0,31211.0,3001.0,3003.0,2000.0
250000.0,2,1,2,34,0,0,0,80024.0,83952.0,87147.0,5000.0,5000.0,5000.0
20000.0,1,1,2,37,0,0,0,19995.0,20269.0,18268.0,1500.0,1290.0,1500.0
500000.0,2,1,2,33,0,0,0,644.0,1138.0,643.0,1138.0,643.0,630.0
310000.0,1,2,2,32,0,0,0,116101.0,119953.0,119583.0,6000.0,5005.0,5000.0
50000.0,2,1,2,36,0,0,0,0.0,0.0,536.0,0.0,536.0,326.0
50000.0,2,2,2,30,0,0,0,6495.0,2207.0,0.0,1000.0,0.0,0.0
20000.0,2,1,2,35,0,0,2,14197.0,15657.0,14418.0,2959.0,580.0,0.0
380000.0,1,1,2,36,0,0,0,10387.0,2956.0,316.0,2982.0,316.0,316.0
50000.0,2,2,2,37,0,0,0,14536.0,15694.0,16431.0,1700.0,1300.0,900.0
280000.0,1,2,2,31,0,0,0,804.0,4712.0,1728.0,4720.0,1728.0,2076.0
90000.0,1,2,2,34,0,0,0,49332.0,47590.0,50000.0,2000.0,3000.0,780.0
210000.0,1,2,2,33,2,0,0,145319.0,86335.0,69670.0,5000.0,3600.0,2000.0
50000.0,1,2,2,35,0,0,2,30036.0,6845.0,4364.0,2300.0,0.0,44.0
200000.0,2,1,2,40,0,0,0,5322.0,7756.0,4792.0,7756.0,0.0,38700.0
50000.0,2,1,2,40,2,2,2,51215.0,47074.0,18853.0,2300.0,0.0,1000.0
170000.0,1,1,2,38,0,0,0,316.0,632.0,316.0,632.0,0.0,466.0
230000.0,1,1,2,30,0,0,0,27937.0,28774.0,29202.0,2000.0,1100.0,1000.0
350000.0,1,1,2,41,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
240000.0,2,2,2,39,0,0,0,4006.0,696.0,696.0,696.0,696.0,696.0
130000.0,2,2,2,37,0,0,0,86256.0,88093.0,89837.0,3224.0,3236.0,3257.0
20000.0,2,2,2,37,0,0,0,0.0,390.0,390.0,390.0,390.0,390.0
360000.0,1,1,2,32,0,0,0,0.0,668.0,0.0,668.0,0.0,686.0
50000.0,1,1,2,38,0,0,0,43616.0,43339.0,29735.0,1863.0,1042.0,1081.0
360000.0,1,1,2,33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
240000.0,2,1,2,40,0,0,0,174143.0,165755.0,166291.0,6800.0,4050.0,6084.0
260000.0,2,2,2,45,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
30000.0,2,2,2,35,0,0,0,836.0,390.0,390.0,390.0,390.0,390.0
90000.0,1,2,2,38,0,0,0,-191.0,-191.0,-191.0,0.0,0.0,0.0
300000.0,2,1,2,32,0,0,0,35167.0,31333.0,35906.0,1507.0,5406.0,3963.0
180000.0,2,2,2,37,0,0,0,102650.0,0.0,975.0,0.0,975.0,4645.0
200000.0,1,1,2,39,0,0,0,97934.0,44716.0,42073.0,2029.0,2073.0,2867.0
80000.0,2,1,2,38,0,0,0,58068.0,28116.0,30656.0,7000.0,5004.0,3000.0
50000.0,1,2,2,40,0,0,0,2134.0,0.0,2025.0,0.0,2025.0,0.0
400000.0,1,1,2,38,0,0,0,34538.0,31648.0,127340.0,4000.0,100000.0,5000.0
450000.0,1,1,2,39,0,0,0,557.0,0.0,2481.0,0.0,2481.0,13716.0
200000.0,1,1,2,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
350000.0,2,1,2,40,0,0,0,2272.0,722.0,867.0,722.0,867.0,1150.0
50000.0,1,1,2,36,0,0,0,20285.0,26026.0,12059.0,1011.0,482.0,228.0
260000.0,2,1,2,30,0,0,0,44155.0,27779.0,27738.0,30150.0,2000.0,3000.0
60000.0,2,2,2,35,0,0,0,17120.0,14232.0,14676.0,1556.0,1000.0,300.0
220000.0,1,2,2,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,2,1,2,35,0,0,0,416.0,0.0,416.0,416.0,832.0,416.0
420000.0,2,1,2,40,0,0,0,25918.0,20899.0,14966.0,3000.0,1041.0,5676.0
400000.0,2,1,2,39,0,0,0,12695.0,1290.0,0.0,1290.0,0.0,0.0
420000.0,1,1,2,32,2,0,0,430.0,2010.0,6058.0,2010.0,6058.0,160.0
280000.0,2,1,2,35,0,0,0,4962.0,7860.0,10708.0,3000.0,3000.0,3000.0
50000.0,1,2,2,38,0,0,0,48942.0,27836.0,40346.0,1484.0,3675.0,698.0
80000.0,2,2,2,34,0,0,0,7400.0,-600.0,-600.0,0.0,0.0,0.0
120000.0,2,1,2,37,0,0,0,59986.0,60779.0,62958.0,2500.0,3000.0,2000.0
260000.0,2,1,2,35,0,0,0,427.0,-73.0,-73.0,0.0,0.0,0.0
290000.0,2,2,2,36,0,0,0,142201.0,145676.0,144305.0,7037.0,7019.0,6005.0
90000.0,2,2,2,38,0,0,0,87877.0,89766.0,63793.0,3703.0,2085.0,1026.0
80000.0,2,1,2,31,0,0,0,3977.0,6848.0,1719.0,6853.0,1719.0,1378.0
20000.0,3,2,2,36,0,0,0,19194.0,18405.0,0.0,1000.0,400.0,380.0
230000.0,2,1,2,35,0,0,0,82238.0,80623.0,90997.0,4539.0,2220.0,3214.0
60000.0,3,1,2,35,0,0,0,14046.0,218.0,12716.0,218.0,12723.0,483.0
50000.0,2,1,2,41,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
70000.0,2,2,2,40,0,0,0,58969.0,57625.0,45675.0,2311.0,1622.0,1674.0
90000.0,2,2,2,39,0,2,0,94016.0,88477.0,87820.0,0.0,4100.0,3000.0
120000.0,2,2,2,35,0,2,0,48670.0,49587.0,50961.0,2000.0,2500.0,4100.0
160000.0,2,2,2,40,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130000.0,2,4,2,37,0,0,0,1501.0,2598.0,1299.0,2598.0,0.0,1299.0
40000.0,2,2,1,33,0,0,0,36549.0,17431.0,15031.0,1207.0,301.0,212.0
80000.0,1,1,2,33,0,2,0,1606.0,1422.0,2685.0,4.0,2693.0,1395.0
230000.0,2,1,2,36,0,0,0,7150.0,20123.0,1671.0,20200.0,1671.0,1244.0
290000.0,1,2,1,43,0,0,0,291.0,6161.0,6200.0,6170.0,6216.0,3892.0
150000.0,1,2,1,37,0,0,0,15227.0,17610.0,19467.0,17610.0,10055.0,0.0
240000.0,1,1,2,38,2,0,0,6993.0,7094.0,3227.0,1200.0,0.0,0.0
500000.0,1,1,2,38,0,0,0,60927.0,76088.0,110294.0,30000.0,50000.0,5000.0
280000.0,2,1,2,39,0,0,0,3326.0,132.0,-20.0,150.0,0.0,0.0
50000.0,1,2,1,36,0,0,0,12405.0,13355.0,13622.0,1182.0,449.0,565.0
370000.0,1,4,2,39,0,0,0,252955.0,254111.0,257816.0,9498.0,10827.0,9002.0
200000.0,1,1,2,38,0,0,2,27871.0,55277.0,38259.0,30300.0,179.0,5415.0
30000.0,1,2,2,45,0,0,0,5060.0,2300.0,0.0,2300.0,0.0,780.0
90000.0,2,1,2,37,0,0,2,39413.0,41181.0,41701.0,2404.0,1500.0,3000.0
80000.0,2,2,2,32,0,0,0,77427.0,77657.0,70105.0,3096.0,1887.0,1081.0
30000.0,2,2,2,39,0,0,0,22517.0,24148.0,25437.0,2000.0,2000.0,3700.0
60000.0,1,2,2,40,0,0,0,59446.0,56761.0,41130.0,2300.0,1547.0,1396.0
660000.0,2,1,1,41,0,0,0,122122.0,104284.0,113345.0,6000.0,15000.0,0.0
30000.0,2,2,2,38,0,0,0,8265.0,9436.0,10123.0,1313.0,1000.0,375.0
250000.0,1,2,2,40,0,0,0,37494.0,41300.0,0.0,5300.0,0.0,0.0
60000.0,1,2,2,35,2,0,0,57244.0,47551.0,36795.0,2400.0,2100.0,1300.0
30000.0,1,2,2,33,0,2,0,995.0,579.0,1430.0,0.0,1420.0,400.0
50000.0,1,2,2,41,2,2,2,19608.0,22608.0,21951.0,3321.0,0.0,1000.0
480000.0,1,1,2,36,0,0,0,11940.0,12318.0,6295.0,12331.0,6295.0,5284.0
90000.0,1,1,2,35,0,0,0,10930.0,10549.0,9421.0,2012.0,3022.0,2020.0
150000.0,1,1,1,35,0,0,0,19386.0,39008.0,19483.0,40010.0,19.0,20000.0
200000.0,1,1,1,41,0,0,0,202515.0,205150.0,0.0,9200.0,0.0,0.0
10000.0,2,2,1,37,0,0,0,3203.0,2162.0,2150.0,1025.0,3028.0,0.0
250000.0,1,2,2,39,0,0,0,256.0,258.0,258.0,258.0,258.0,258.0
20000.0,2,2,1,37,3,2,2,17504.0,16940.0,19621.0,0.0,3300.0,0.0
60000.0,2,1,2,30,0,0,0,57455.0,59295.0,19212.0,3057.0,700.0,700.0
200000.0,1,1,1,37,0,0,0,1270.0,3783.0,2522.0,4000.0,0.0,0.0
20000.0,1,2,1,41,2,2,2,9296.0,11813.0,11327.0,2676.0,0.0,1000.0
80000.0,2,2,2,39,0,0,0,69913.0,71541.0,72541.0,3391.0,3000.0,2000.0
350000.0,1,1,1,41,0,0,0,4213.0,1518.0,4625.0,1529.0,4713.0,363.0
50000.0,1,2,2,39,0,0,0,25064.0,51224.0,26230.0,2300.0,2800.0,1000.0
30000.0,2,1,1,38,0,0,0,29302.0,29698.0,31157.0,1466.0,2501.0,1759.0
50000.0,1,2,1,36,0,0,0,390.0,0.0,780.0,0.0,780.0,0.0
60000.0,2,2,1,34,0,0,0,57718.0,38144.0,29542.0,1731.0,2009.0,4121.0
230000.0,1,1,2,39,0,0,0,228342.0,189966.0,142377.0,6100.0,7000.0,5356.0
220000.0,1,1,2,42,0,0,0,182158.0,143895.0,147039.0,7000.0,7500.0,10000.0
20000.0,1,1,2,30,0,2,0,19112.0,17980.0,18780.0,0.0,1000.0,1000.0
180000.0,1,1,2,34,0,0,0,0.0,390.0,780.0,780.0,780.0,0.0
20000.0,2,1,2,32,0,0,0,14129.0,13937.0,9429.0,3500.0,1567.0,162.0
50000.0,2,1,1,35,0,0,0,47164.0,48004.0,49307.0,3014.0,6047.0,1000.0
380000.0,2,2,2,39,0,0,0,385605.0,257188.0,145505.0,18077.0,12005.0,10028.0
30000.0,2,1,2,38,0,0,0,21831.0,23457.0,24972.0,2000.0,1908.0,0.0
170000.0,2,2,1,34,0,0,0,1598.0,0.0,1340.0,0.0,1340.0,0.0
50000.0,2,1,2,37,2,2,2,34207.0,35666.0,34798.0,2301.0,0.0,2300.0
180000.0,2,2,2,38,0,0,0,56909.0,57466.0,58609.0,2100.0,2100.0,2163.0
270000.0,2,1,2,41,0,0,0,1183.0,1307.0,800.0,2500.0,0.0,4100.0
240000.0,2,1,1,37,0,0,0,57953.0,20367.0,6997.0,20469.0,7032.0,15685.0
170000.0,2,1,1,39,0,0,0,85607.0,88228.0,91719.0,4000.0,5000.0,7500.0
50000.0,2,2,2,41,0,0,0,16393.0,14195.0,14859.0,1353.0,1017.0,1000.0
